time;logger;level;database;threadid;message;exception
2018-06-09 07:16:28.6010;Raven.Database.Server.WebApi.RequestManager;Debug;;31;Receive Request #   4: GET     -  - http://localhost:8080/studio-tasks/server-configs;
2018-06-09 07:16:28.6010;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request #   5: GET     -  - http://localhost:8080/license/status;
2018-06-09 07:16:28.6010;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;30;Request #   1: GET     -   119 ms -            - 200 - http://localhost:8080/singleAuthToken;
2018-06-09 07:16:28.6166;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;32;Request #   5: GET     -    19 ms -            - 200 - http://localhost:8080/license/status;
2018-06-09 07:16:28.6322;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;31;Request #   4: GET     -    22 ms -            - 200 - http://localhost:8080/studio-tasks/server-configs;
2018-06-09 07:16:28.8197;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;29;Request #   3: GET     -   246 ms -            - 200 - http://localhost:8080/fs?getAdditionalData=true;
2018-06-09 07:16:28.8197;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;26;Request #   2: GET     -   258 ms -            - 200 - http://localhost:8080/databases?getAdditionalData=true;
2018-06-09 07:16:28.9916;Raven.Database.Server.WebApi.RequestManager;Debug;;29;Receive Request #   6: GET     -  - http://localhost:8080/changes/config?id=8wWcO&command=watch-prefix&value=Raven%2FFileSystems%2F;
2018-06-09 07:16:28.9916;Raven.Database.Server.WebApi.RequestManager;Debug;;26;Receive Request #   7: GET     -  - http://localhost:8080/changes/config?id=8wWcO&command=watch-prefix&value=Raven%2FDatabases%2F;
2018-06-09 07:16:28.9916;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request #   9: GET     -  - http://localhost:8080/changes/config?id=8wWcO&command=watch-prefix&value=Raven%2FTimeSeries%2F;
2018-06-09 07:16:28.9916;Raven.Database.Server.WebApi.RequestManager;Debug;;31;Receive Request #   8: GET     -  - http://localhost:8080/changes/config?id=8wWcO&command=watch-prefix&value=Raven%2FCounters%2F;
2018-06-09 07:16:28.9916;Raven.Database.Server.WebApi.RequestManager;Debug;;30;Receive Request #  10: GET     -  - http://localhost:8080/changes/config?id=8wWcO&command=watch-doc&value=Raven%2FStudioConfig;
2018-06-09 07:16:29.0925;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;26;Request #   7: GET     -    92 ms -            - 200 - http://localhost:8080/changes/config?id=8wWcO&command=watch-prefix&value=Raven%2FDatabases%2F;
2018-06-09 07:16:29.0965;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;30;Request #  10: GET     -    95 ms -            - 200 - http://localhost:8080/changes/config?id=8wWcO&command=watch-doc&value=Raven%2FStudioConfig;
2018-06-09 07:16:29.0925;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;31;Request #   8: GET     -    91 ms -            - 200 - http://localhost:8080/changes/config?id=8wWcO&command=watch-prefix&value=Raven%2FCounters%2F;
2018-06-09 07:16:29.0925;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;32;Request #   9: GET     -    91 ms -            - 200 - http://localhost:8080/changes/config?id=8wWcO&command=watch-prefix&value=Raven%2FTimeSeries%2F;
2018-06-09 07:16:29.1244;Raven.Database.Server.WebApi.RequestManager;Debug;;31;Receive Request #  12: GET     -  - http://localhost:8080/license/status;
2018-06-09 07:16:29.0965;Raven.Database.Server.WebApi.RequestManager;Debug;;26;Receive Request #  11: GET     -  - http://localhost:8080/changes/config?id=8wWcO&command=watch-prefix&value=Raven%2FAlerts;
2018-06-09 07:16:29.1344;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;31;Request #  12: GET     -    13 ms -            - 200 - http://localhost:8080/license/status;
2018-06-09 07:16:29.0965;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;29;Request #   6: GET     -    97 ms -            - 200 - http://localhost:8080/changes/config?id=8wWcO&command=watch-prefix&value=Raven%2FFileSystems%2F;
2018-06-09 07:16:29.1564;Raven.Database.Server.WebApi.RequestManager;Debug;;31;Receive Request #  15: GET     -  - http://localhost:8080/cluster/topology;
2018-06-09 07:16:29.1344;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request #  14: POST    -  - http://localhost:8080/queries;
2018-06-09 07:16:29.1344;Raven.Database.Server.WebApi.RequestManager;Debug;;30;Receive Request #  13: POST    -  - http://localhost:8080/queries;
2018-06-09 07:16:29.1344;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;26;Request #  11: GET     -    39 ms -            - 200 - http://localhost:8080/changes/config?id=8wWcO&command=watch-prefix&value=Raven%2FAlerts;
2018-06-09 07:16:29.1844;Raven.Database.Server.WebApi.RequestManager;Debug;;33;Receive Request #  16: GET     -  - http://localhost:8080/license/support;
2018-06-09 07:16:29.1894;Raven.Database.Server.WebApi.RequestManager;Debug;;26;Receive Request #  17: GET     -  - http://localhost:8080/operation/alerts;
2018-06-09 07:16:29.1844;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;31;Request #  15: GET     -    28 ms -            - 200 - http://localhost:8080/cluster/topology;
2018-06-09 07:16:29.2064;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;<system>;26;Document with key 'Raven/Alerts' was not found;
2018-06-09 07:16:29.2064;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;33;Request #  16: GET     -    23 ms -            - 200 - http://localhost:8080/license/support;
2018-06-09 07:16:29.2234;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;26;Request #  17: GET     -    33 ms -            - 200 - http://localhost:8080/operation/alerts;
2018-06-09 07:16:29.2484;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;<system>;32;Document with key 'Raven/Alerts' was not found;
2018-06-09 07:16:29.2484;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;<system>;30;Document with key 'Raven/StudioConfig' was found, etag: 01000000-0000-0001-0000-000000000001;
2018-06-09 07:16:29.2643;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;32;Request #  14: POST    -   129 ms -            - 200 - http://localhost:8080/queries;
2018-06-09 07:16:29.2643;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;32;"	Raven/Alerts

Results count: 0, includes count: 0";
2018-06-09 07:16:29.3153;Raven.Database.Server.WebApi.RequestManager;Debug;;29;Receive Request #  18: GET     -  - http://localhost:8080/build/version;
2018-06-09 07:16:29.3323;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;29;Request #  18: GET     -    16 ms -            - 200 - http://localhost:8080/build/version;
2018-06-09 07:16:29.3503;Raven.Database.Server.WebApi.RequestManager;Debug;;29;Receive Request #  19: POST    -  - http://localhost:8080/queries;
2018-06-09 07:16:29.3503;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;<system>;29;Document with key 'Raven/StudioConfig' was found, etag: 01000000-0000-0001-0000-000000000001;
2018-06-09 07:16:29.3803;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;30;Request #  13: POST    -   245 ms -            - 200 - http://localhost:8080/queries;
2018-06-09 07:16:29.3803;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;30;"	Raven/StudioConfig

Results count: 1, includes count: 0";
2018-06-09 07:16:29.3803;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;29;Request #  19: POST    -    31 ms -            - 200 - http://localhost:8080/queries;
2018-06-09 07:16:29.3803;Raven.Database.Server.WebApi.RequestManager;Debug;<system>;29;"	Raven/StudioConfig

Results count: 1, includes count: 0";
2018-06-09 07:16:34.3850;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;12;Performing Transactions Cleanup Sequence for db <system>;
2018-06-09 07:16:42.8847;Raven.Database.Server.WebApi.RequestManager;Debug;;30;Receive Request #  20: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/studio-tasks/config;
2018-06-09 07:16:42.8847;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request #  22: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/reduced-database-stats;
2018-06-09 07:16:42.8847;Raven.Database.Server.WebApi.RequestManager;Debug;;29;Receive Request #  21: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/singleAuthToken;
2018-06-09 07:16:42.9003;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;;30;Document with key 'Raven/Databases/RavenDBFirstSteps' was found, etag: 01000000-0000-0001-0000-000000000003;
2018-06-09 07:16:42.9003;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;;29;Document with key 'Raven/Databases/RavenDBFirstSteps' was found, etag: 01000000-0000-0001-0000-000000000003;
2018-06-09 07:16:42.9003;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;;32;Document with key 'Raven/Databases/RavenDBFirstSteps' was found, etag: 01000000-0000-0001-0000-000000000003;
2018-06-09 07:16:42.9472;Raven.Database.DocumentDatabase;Debug;RavenDBFirstSteps;11;Start loading the following database: RavenDBFirstSteps;
2018-06-09 07:16:42.9472;Raven.Database.Impl.DocumentCacher;Info;RavenDBFirstSteps;11;"MemoryCache Settings:
  PhysicalMemoryLimit = 99
  CacheMemoryLimit    = 3160408064
  PollingInterval     = 00:02:00";
2018-06-09 07:16:42.9472;Raven.Database.Storage.Esent.StorageConfigurator;Info;RavenDBFirstSteps;11;"Esent Settings:
  MaxVerPages      = 8192
  CacheSizeMax     = 262144
  DatabasePageSize = 4096";
2018-06-09 07:16:42.9472;Raven.Storage.Esent.TransactionalStorage;Info;RavenDBFirstSteps;11;"Esent Settings:
  MaxVerPages      = 8192
  CacheSizeMax     = 262144
  DatabasePageSize = 4096";
2018-06-09 07:16:42.9316;Raven.Database.Server.WebApi.RequestManager;Debug;;26;Receive Request #  23: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/configuration/document/Raven/Javascript/Functions;
2018-06-09 07:16:42.9628;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request #  25: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024;
2018-06-09 07:16:42.9316;Raven.Database.Server.WebApi.RequestManager;Debug;;33;Receive Request #  24: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/operation/alerts;
2018-06-09 07:16:44.8846;Raven.Database.Storage.IndexDefinitionStorage;Debug;RavenDBFirstSteps;11;Reading index definitions from disk...;
2018-06-09 07:16:45.6502;Raven.Database.Linq.QueryParsingUtils;Debug;RavenDBFirstSteps;11;Definition for index Index_Raven_DocumentsByEntityName in database RavenDBFirstSteps was found in compiled cache on disk (at D:\GitHub\RavenDB\packages\RavenDB.Server.3.5.5\tools\CompiledIndexCache\) and loaded to assembly;
2018-06-09 07:16:45.6502;Raven.Database.Storage.IndexDefinitionStorage;Info;RavenDBFirstSteps;11;"New index Raven/DocumentsByEntityName:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using System.Text.RegularExpressions;
using Raven.Database.Indexing;

public class Index_Raven_DocumentsByEntityName : Raven.Database.Linq.AbstractViewGenerator
{
	public Index_Raven_DocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
select new 
{ 
    Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""], 
    LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""],
    LastModifiedTicks = ((DateTime)doc[""""@metadata""""][""""Last-Modified""""]).Ticks 
};"";
		this.AddMapDefinition(docs => 
			from doc in ((IEnumerable<dynamic>)docs)
			select new {
				Tag = doc[""@metadata""][""Raven-Entity-Name""],
				LastModified = (DateTime)doc[""@metadata""][""Last-Modified""],
				LastModifiedTicks = ((DateTime)doc[""@metadata""][""Last-Modified""]).Ticks,
				__document_id = doc.__document_id
			});
		this.AddField(""Tag"");
		this.AddField(""LastModified"");
		this.AddField(""LastModifiedTicks"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Ticks"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Ticks"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using System.Text.RegularExpressions;
using Raven.Database.Indexing;

public class Index_Raven_DocumentsByEntityName : Raven.Database.Linq.AbstractViewGenerator
{
	public Index_Raven_DocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
select new 
{ 
    Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""], 
    LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""],
    LastModifiedTicks = ((DateTime)doc[""""@metadata""""][""""Last-Modified""""]).Ticks 
};"";
		this.AddMapDefinition(docs => 
			from doc in ((IEnumerable<dynamic>)docs)
			select new {
				Tag = doc[""@metadata""][""Raven-Entity-Name""],
				LastModified = (DateTime)doc[""@metadata""][""Last-Modified""],
				LastModifiedTicks = ((DateTime)doc[""@metadata""][""Last-Modified""]).Ticks,
				__document_id = doc.__document_id
			});
		this.AddField(""Tag"");
		this.AddField(""LastModified"");
		this.AddField(""LastModifiedTicks"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Ticks"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Ticks"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
";
2018-06-09 07:16:45.6502;Raven.Database.Storage.IndexDefinitionStorage;Debug;RavenDBFirstSteps;11;Read 1 index definitions;
2018-06-09 07:16:45.6502;Raven.Database.Storage.IndexDefinitionStorage;Debug;RavenDBFirstSteps;11;Reading transformer definitions from disk...;
2018-06-09 07:16:45.6502;Raven.Database.Storage.IndexDefinitionStorage;Debug;RavenDBFirstSteps;11;Read 0 transform definitions;
2018-06-09 07:16:45.6502;Raven.Database.Indexing.IndexStorage;Debug;RavenDBFirstSteps;11;Start opening indexes. There are 1 indexes that need to be loaded;
2018-06-09 07:16:45.6502;Raven.Database.Indexing.IndexStorage.Startup;Debug;RavenDBFirstSteps;11;Loading saved index Raven/DocumentsByEntityName;
2018-06-09 07:16:45.7127;Raven.Database.Indexing.Index.Indexing;Debug;RavenDBFirstSteps;11;Creating index for Raven/DocumentsByEntityName;
2018-06-09 07:16:45.8690;Raven.Database.Indexing.IndexStorage.Startup;Debug;RavenDBFirstSteps;11;1/1 indexes loaded;
2018-06-09 07:16:45.8690;Raven.Database.Indexing.IndexStorage;Debug;RavenDBFirstSteps;11;Index storage initialized. All indexes have been opened.;
2018-06-09 07:16:45.8690;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;11;Document with key 'Raven/Backup/Status' was not found;
2018-06-09 07:16:45.8690;Raven.Database.Actions.LastCollectionEtags;Debug;RavenDBFirstSteps;11;Starting to initialize last collection etags based on indexes ...;
2018-06-09 07:16:45.8846;Raven.Database.DocumentDatabase;Debug;RavenDBFirstSteps;11;Finish loading the following database: RavenDBFirstSteps;
2018-06-09 07:16:45.8846;Raven.Database.Indexing.WorkContext;Debug;;35;No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work;
2018-06-09 07:16:45.8846;Raven.Database.Indexing.IndexingExecuter;Debug;;34;No tasks to execute were found!;
2018-06-09 07:16:45.8846;Raven.Database.Indexing.IndexingExecuter;Debug;;34;Executed 0 tasks, processed documents: 0, took 0ms;
2018-06-09 07:16:45.8846;Raven.Database.Indexing.WorkContext;Debug;;34;No work was found, workerWorkCounter: 0, for: IndexingExecuter, will wait for additional work;
2018-06-09 07:16:45.8846;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;11;Document with key 'Raven/StudioConfig' was not found;
2018-06-09 07:16:45.8846;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;11;Document with key 'Raven/StudioConfig' was found, etag: 01000000-0000-0001-0000-000000000001;
2018-06-09 07:16:45.8846;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;11;Request #  20: GET     - 3,010 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/studio-tasks/config;
2018-06-09 07:16:45.9002;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;11;Request #  21: GET     - 3,013 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/singleAuthToken;
2018-06-09 07:16:45.9158;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;11;Document with key 'Raven/Alerts' was not found;
2018-06-09 07:16:45.9315;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;11;Request #  22: GET     - 3,046 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/reduced-database-stats;
2018-06-09 07:16:45.9471;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;11;Document with key 'Raven/Global/Javascript/Functions' was not found;
2018-06-09 07:16:45.9471;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;11;Document with key 'Raven/Javascript/Functions' was not found;
2018-06-09 07:16:45.9471;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;11;Request #  23: GET     - 3,002 ms - RavenDBFirstSteps - 404 - http://localhost:8080/databases/RavenDBFirstSteps/configuration/document/Raven/Javascript/Functions;
2018-06-09 07:16:45.9940;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;11;Request #  25: GET     - 3,034 ms - RavenDBFirstSteps - 304 - http://localhost:8080/databases/RavenDBFirstSteps/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024;
2018-06-09 07:16:45.9940;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;11;Document with key 'Raven/Alerts' was not found;
2018-06-09 07:16:45.9940;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;11;Request #  24: GET     - 3,055 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/operation/alerts;
2018-06-09 07:16:46.0096;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request #  26: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/reduced-database-stats;
2018-06-09 07:16:46.0252;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;32;Document with key 'Raven/Alerts' was not found;
2018-06-09 07:16:46.0252;Raven.Database.Server.WebApi.RequestManager;Debug;;30;Receive Request #  30: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/changes/config?id=8EWCV&command=watch-doc&value=Raven%2FAlerts;
2018-06-09 07:16:46.0252;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Request #  26: GET     -     9 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/reduced-database-stats;
2018-06-09 07:16:46.0096;Raven.Database.Server.WebApi.RequestManager;Debug;;33;Receive Request #  27: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/changes/config?id=8EWCV&command=watch-docs;
2018-06-09 07:16:46.0096;Raven.Database.Server.WebApi.RequestManager;Debug;;26;Receive Request #  28: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/changes/config?id=8EWCV&command=watch-indexes;
2018-06-09 07:16:46.0252;Raven.Database.Server.WebApi.RequestManager;Debug;;29;Receive Request #  29: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/changes/config?id=8EWCV&command=watch-bulk-operation;
2018-06-09 07:16:46.0252;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;30;Request #  30: GET     -     8 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/changes/config?id=8EWCV&command=watch-doc&value=Raven%2FAlerts;
2018-06-09 07:16:46.0252;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;29;Request #  29: GET     -    12 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/changes/config?id=8EWCV&command=watch-bulk-operation;
2018-06-09 07:16:46.0252;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;33;Request #  27: GET     -    15 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/changes/config?id=8EWCV&command=watch-docs;
2018-06-09 07:16:46.0252;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;26;Request #  28: GET     -    13 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/changes/config?id=8EWCV&command=watch-indexes;
2018-06-09 07:16:46.0565;Raven.Database.Server.WebApi.RequestManager;Debug;;30;Receive Request #  31: POST    - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/multi_get?parallel=yes;
2018-06-09 07:16:46.1033;Raven.Database.Server.WebApi.RequestManager;Debug;;28;Receive Request #  32: GET     - RavenDBFirstSteps - http://multi.get/databases/RavenDBFirstSteps/indexes/Raven/DocumentsByEntityName?&query=Tag:Students&pageSize=0;
2018-06-09 07:16:46.1033;Raven.Database.Server.WebApi.RequestManager;Debug;;12;Receive Request #  34: GET     - RavenDBFirstSteps - http://multi.get/databases/RavenDBFirstSteps/indexes/Raven/DocumentsByEntityName?&query=Tag:Przedmiots&pageSize=0;
2018-06-09 07:16:46.1033;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;30;Receive Request #  33: GET     - RavenDBFirstSteps - http://multi.get/databases/RavenDBFirstSteps/indexes/Raven/DocumentsByEntityName?&query=Tag:Ocenies&pageSize=0;
2018-06-09 07:16:46.3846;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;12;Issuing query on index Raven/DocumentsByEntityName for: Tag:Przedmiots;
2018-06-09 07:16:46.3846;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;30;Issuing query on index Raven/DocumentsByEntityName for: Tag:Ocenies;
2018-06-09 07:16:46.3846;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;28;Issuing query on index Raven/DocumentsByEntityName for: Tag:Students;
2018-06-09 07:16:46.4471;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;28;"	Query: Tag:Students
	Time: 303 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 4 total.
	Timing:
";
2018-06-09 07:16:46.4471;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;12;"	Query: Tag:Przedmiots
	Time: 303 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
	Timing:
";
2018-06-09 07:16:46.4471;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;30;"	Query: Tag:Ocenies
	Time: 303 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
	Timing:
";
